gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn
0,0,0,0,22,1,1,1,1,1,1,1,1,1,0,1,3,69.7,1490.4,27,7.306799819,1,0.000670961,1,1,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,1,9.002602541,1,0.000123089,8,8,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,20.3,20.3,27,3.010620886,8,0.049261084,0,0,0
0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,2,80.55,80.55,8,4.38887811,1,0.012414649,1,1,1
0,0,1,0,61,1,2,0,2,1,2,1,1,2,2,1,3,69.9,4226.7,27,8.349176826,0,0.000236591,8,1,0
1,0,1,1,65,1,2,2,0,0,0,0,0,0,2,1,0,25.3,1748.55,0,7.466542152,8,0.000571902,0,0,0
1,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,3,79.55,79.55,27,4.376385755,1,0.01257071,1,1,1
0,0,1,1,54,0,0,0,1,1,2,2,1,2,2,0,1,46,2424.05,1,7.793194974,0,0.000412533,1,8,0
1,0,1,0,35,1,1,0,1,2,1,2,1,1,0,0,2,56.85,1861.1,8,7.52892299,0,0.000537317,1,8,0
1,0,0,0,50,1,1,2,0,0,0,0,0,0,2,0,1,19.4,1023.95,1,6.931422976,8,0.00097661,0,0,0
0,0,1,1,31,0,0,0,2,1,2,2,2,2,1,0,2,59.95,1848.8,8,7.522292059,0,0.000540891,8,8,0
1,0,0,0,67,1,1,2,0,0,0,0,0,0,1,0,2,20.55,1343.4,8,7.202958993,8,0.00074438,0,0,0
1,0,1,1,67,1,2,1,1,2,2,2,2,2,1,1,1,112.35,7388.45,1,8.907673249,1,0.000135346,1,8,0
0,0,1,1,68,1,2,2,0,0,0,0,0,0,2,0,0,25.4,1620.2,0,7.390304877,8,0.000617208,0,0,0
1,0,1,1,66,1,2,0,2,2,2,1,1,1,0,1,0,67.45,4508.65,0,8.413753053,0,0.000221796,8,1,0
1,0,0,0,34,1,1,0,2,2,1,1,1,2,1,0,2,64.35,2053.05,8,7.627081771,0,0.00048708,8,1,0
1,1,1,1,23,1,1,1,1,2,2,1,1,2,0,1,0,88.45,2130.55,0,7.664135441,1,0.000469362,1,1,0
1,0,1,0,46,1,1,0,1,2,1,2,2,1,2,1,1,64.2,3009.5,1,8.009529231,0,0.000332281,1,8,0
0,0,1,0,59,1,2,1,2,2,2,2,2,1,0,1,2,106.75,6252.9,8,8.740800635,1,0.000159926,8,8,1
1,0,1,1,8,1,1,2,0,0,0,0,0,0,2,0,3,19.05,201.7,27,5.306781445,8,0.004957858,0,0,0
1,0,1,0,40,1,2,1,2,1,2,1,2,2,1,0,0,105.75,4228.55,0,8.349614424,1,0.000236488,8,1,0
1,0,1,1,57,1,1,1,1,2,1,1,2,2,1,1,2,95,5535.8,8,8.618991369,1,0.000180642,1,1,0
0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,3,19.75,39.3,27,3.671224519,8,0.025445293,0,0,0
0,0,1,0,70,0,0,0,1,2,2,2,1,2,1,1,0,51.05,3635.15,0,8.198405655,0,0.000275092,1,8,0
1,0,0,0,37,1,2,0,2,2,2,2,2,1,0,1,1,78.9,2976.95,1,7.998654565,0,0.000335914,8,8,0
0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,2,25.15,25.15,8,3.224857897,0,0.039761431,1,1,1
1,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,27,8.617355218,0,0.000180938,8,8,0
0,1,0,0,47,1,2,1,1,1,1,1,2,1,0,1,1,86.05,3865.6,1,8.259872188,1,0.000258692,1,1,0
0,1,1,0,31,1,2,1,2,1,1,1,2,1,0,0,2,89.45,2807.65,8,7.940103114,1,0.00035617,8,1,0
1,0,0,0,34,1,2,1,1,1,1,1,2,1,0,0,2,85.35,2896.6,8,7.971292914,1,0.000345232,1,1,0
0,0,0,0,22,1,2,1,1,1,1,1,2,2,0,1,1,94.65,2104.55,1,7.651856947,1,0.000475161,1,1,1
1,0,0,0,43,1,1,2,0,0,0,0,0,0,2,1,0,19.65,779.25,0,6.658331919,8,0.001283285,0,0,0
1,0,1,1,27,1,1,0,2,2,2,2,1,1,1,0,3,66.15,1874.45,27,7.536070562,0,0.00053349,8,8,0
1,0,1,0,27,1,1,1,2,1,1,2,2,2,1,1,1,101.9,2681.15,1,7.894001086,1,0.000372974,8,8,0
1,0,0,0,25,1,1,2,0,0,0,0,0,0,0,0,3,19.05,461.3,27,6.134048591,8,0.002167787,0,0,0
0,0,0,0,3,0,0,0,1,1,1,2,1,1,0,0,2,30.4,82.15,8,4.408546844,0,0.012172855,1,8,0
0,0,0,0,63,1,1,1,2,2,2,2,2,2,2,0,1,109.2,7049.75,1,8.860747434,1,0.000141849,8,8,0
1,0,1,1,48,1,2,1,2,2,1,1,2,2,0,1,1,105.25,4997.5,1,8.516693066,1,0.0002001,8,1,0
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,3,20.4,63.15,27,4.145512849,8,0.015835313,0,0,0
0,0,0,0,1,1,1,0,1,2,1,1,1,1,0,0,2,50.8,50.8,8,3.927896355,0,0.019685039,1,1,1
0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,71.65,71.65,8,4.271793154,1,0.013956734,1,1,1
0,0,1,0,44,1,2,1,2,1,2,1,1,1,0,1,1,84.8,3626.35,1,8.195981912,1,0.000275759,8,1,0
0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,45.1,45.1,0,3.808882247,0,0.022172949,1,1,1
1,0,0,0,10,0,0,0,2,1,1,1,1,1,0,0,3,29.75,301.9,27,5.710095837,0,0.003312355,8,1,0
1,0,0,0,54,1,2,1,1,2,2,2,2,2,0,0,2,111.1,6014.85,8,8.70198669,1,0.000166255,1,8,1
1,1,1,0,66,1,2,0,1,2,2,1,2,2,2,1,0,80.55,5265.1,0,8.568855418,0,0.00018993,1,1,1
1,0,1,1,71,0,0,0,2,2,1,2,2,2,2,0,0,59.7,4122.65,0,8.324251439,0,0.000242562,8,8,0
1,0,1,0,14,1,1,2,0,0,0,0,0,0,2,0,3,20.4,292.4,27,5.678122728,8,0.003419973,0,0,0
1,0,0,0,16,1,2,0,1,1,2,1,1,2,0,1,1,65.2,1043.35,1,6.950191969,0,0.000958451,1,1,1
0,1,1,0,54,1,2,1,1,1,1,1,1,1,0,0,0,74,3919.15,0,8.273630073,1,0.000255157,1,1,0
1,0,0,0,37,0,0,0,1,1,2,1,1,2,0,1,1,40.2,1478.85,1,7.299020038,0,0.000676201,1,1,0
1,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,27,8.523622479,1,0.000198718,8,8,0
0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,3,19.75,78.3,27,4.360547603,8,0.012771392,0,0,0
0,0,1,0,67,1,1,1,2,2,1,1,1,2,1,1,1,90.6,6056.15,1,8.708829564,1,0.000165121,8,1,1
1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88,6161.9,1,8.726140451,0,0.000162288,8,8,0
1,1,0,0,11,1,1,1,1,2,1,1,2,2,0,1,2,95,1120.3,8,7.021351786,1,0.000892618,1,1,1
0,0,1,1,13,1,1,0,2,1,1,1,1,1,0,1,3,49.95,587.45,27,6.375791136,0,0.001702273,8,1,0
0,0,0,0,35,1,2,1,1,1,2,2,2,1,0,0,2,95.5,3418.2,8,8.136869376,1,0.000292552,1,8,0
0,1,0,0,33,1,2,2,0,0,0,0,0,0,1,1,0,24.9,847.8,0,6.742644759,8,0.001179523,0,0,0
1,1,0,0,26,1,1,1,2,1,1,1,2,1,0,1,1,85.8,2193.65,1,7.693322102,1,0.000455861,8,1,0
0,1,1,0,1,1,2,1,1,1,1,1,2,2,0,1,2,95.1,95.1,8,4.55492897,1,0.010515247,1,1,1
0,0,0,0,32,1,2,1,2,2,1,2,2,2,0,1,1,108.15,3432.9,1,8.141160664,1,0.000291299,8,8,1
1,0,1,0,38,1,1,2,0,0,0,0,0,0,1,1,1,20.25,814.75,1,6.702881318,8,0.00122737,0,0,0
0,0,0,1,66,1,2,0,2,2,1,2,1,1,2,0,0,65.7,4378.9,0,8.38455283,0,0.000228368,8,8,0
1,0,0,0,25,1,2,1,1,2,1,1,2,2,0,1,2,100.25,2387.75,8,7.778106779,1,0.000418804,1,1,1
1,0,1,1,36,1,2,1,2,1,2,1,2,2,0,1,1,104.5,3684.95,1,8.212012236,1,0.000271374,8,1,0
0,0,0,1,29,1,1,2,0,0,0,0,0,0,1,0,3,19.85,535.05,27,6.2823602,8,0.001868984,0,0,0
1,0,1,0,70,1,2,1,1,2,2,2,2,2,2,1,2,110.5,7752.05,8,8.955712603,1,0.000128998,1,8,0
0,1,1,0,49,1,2,1,1,2,1,1,1,2,0,0,1,90.05,4547.25,1,8.422277934,1,0.000219913,1,1,1
1,1,0,0,10,0,0,0,1,1,1,2,1,1,0,1,2,29.65,291.4,8,5.674696894,0,0.003431709,1,8,1
0,1,1,0,57,1,2,1,1,2,2,1,1,2,0,1,0,95.25,5427.05,0,8.599150987,1,0.000184262,1,1,1
1,0,1,1,72,0,0,0,2,2,2,2,2,2,2,0,0,64.45,4528,0,8.41803562,0,0.000220848,8,8,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,8594.4,1,9.058866107,1,0.000116355,8,8,0
1,0,1,1,71,1,2,1,2,2,2,1,2,1,2,1,1,99,7061.65,1,8.862434014,1,0.00014161,8,1,0
1,0,0,0,4,1,1,0,2,2,1,2,1,1,0,1,3,60.4,272.15,27,5.606353385,0,0.003674444,8,8,1
0,0,1,1,52,1,1,0,2,2,2,1,2,2,2,0,2,79.2,4016.3,8,8.29811636,0,0.000248985,8,1,0
0,0,0,0,7,1,1,0,1,1,2,2,2,1,0,0,0,64.3,445.95,0,6.100206838,0,0.002242404,1,8,0
1,0,0,0,40,1,2,0,1,1,2,2,2,2,1,1,3,80.75,3208.65,27,8.073605567,0,0.000311658,1,8,0
1,0,0,0,18,1,1,1,1,1,1,1,1,1,0,1,2,69.8,1221.65,8,7.107957683,1,0.000818565,1,1,0
0,0,0,0,15,1,2,1,1,1,1,1,1,1,0,1,3,76,1130.85,27,7.030724841,1,0.000884291,1,1,1
0,0,1,1,29,1,2,1,1,1,2,1,1,2,0,1,2,89.2,2698.35,8,7.900395754,1,0.000370597,1,1,1
0,0,1,0,63,1,1,2,0,0,0,0,0,0,2,1,0,19.95,1234.8,0,7.118664293,8,0.000809848,0,0,0
1,0,0,0,38,1,1,2,0,0,0,0,0,0,2,0,3,20.3,743.05,27,6.610763337,8,0.001345804,0,0,0
1,0,1,1,49,1,1,0,2,2,2,2,2,2,1,1,3,87.2,4345,27,8.376781038,0,0.00023015,8,8,0
0,0,0,1,31,0,0,0,1,1,1,1,1,1,0,0,1,25,789.2,1,6.671019774,0,0.001267106,1,1,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114,8093.15,8,8.998773304,1,0.000123561,8,8,0
0,0,0,0,10,1,2,2,0,0,0,0,0,0,2,0,0,25.7,251.6,0,5.527840525,8,0.003974563,0,0,0
1,0,1,1,27,1,1,1,2,1,1,1,1,1,0,0,3,74.4,1972.35,27,7.586981004,1,0.000507009,8,1,0
0,0,1,1,44,0,0,0,1,1,2,2,2,2,1,1,2,54.3,2317.1,8,7.748071683,0,0.000431574,1,8,0
1,0,0,0,64,1,2,1,1,1,2,1,2,2,1,1,1,100.05,6254.2,1,8.741008517,1,0.000159893,1,1,1
0,0,0,0,1,0,0,0,1,1,1,1,1,2,0,1,2,35.55,35.55,8,3.570940156,0,0.028129395,1,1,1
0,1,1,0,36,1,2,1,1,2,1,1,2,2,0,1,2,96.5,3436.1,8,8.142092386,1,0.000291028,1,1,1
0,0,1,0,3,0,0,0,1,1,1,1,1,2,0,1,2,35.15,99.75,8,4.602667056,0,0.010025063,1,1,1
0,0,1,0,63,1,2,1,1,1,2,1,2,2,2,0,2,102.6,6296.75,8,8.747788906,1,0.000158812,1,1,0
1,0,0,0,12,0,0,0,2,1,2,2,1,2,2,0,3,49.85,552.1,27,6.313729189,0,0.001811266,8,8,0
1,0,1,1,64,1,2,1,1,2,2,2,2,2,1,1,2,111.45,7266.95,8,8.89109195,1,0.000137609,1,8,0
1,0,0,1,18,1,2,0,2,1,1,1,1,2,0,0,2,64.8,1166.7,8,7.06193453,0,0.000857118,8,1,0
0,0,1,1,16,1,1,2,0,0,0,0,0,0,0,0,2,19.75,313.4,8,5.74748033,8,0.00319081,0,0,0
0,0,0,0,31,1,1,1,1,2,1,1,2,2,0,1,2,94.5,2979.2,8,7.999410087,1,0.000335661,1,1,0
1,0,1,0,26,1,1,0,1,2,1,2,2,2,0,1,2,73.05,1959.5,8,7.580444618,0,0.000510334,1,8,0
0,0,0,0,19,1,2,0,1,1,2,2,1,1,0,0,2,59.55,1144.6,8,7.04281051,0,0.000873668,1,8,0
0,0,0,0,37,0,0,0,1,1,1,1,2,1,2,0,1,35.8,1316.9,1,7.183035769,0,0.000759359,1,1,0
1,0,0,0,6,0,0,0,1,1,1,2,2,2,1,1,3,49.25,255.6,27,5.543613723,0,0.003912363,1,8,0
0,0,1,1,29,1,2,0,1,2,2,1,2,2,0,0,1,80.1,2211.8,1,7.701561943,0,0.00045212,1,1,0
0,0,1,1,70,1,2,1,1,2,1,1,2,2,2,0,0,98.3,6859.5,0,8.833389832,1,0.000145783,1,1,1
0,0,1,0,42,1,2,0,2,1,1,2,2,2,1,0,1,80.45,3375.9,1,8.124417234,0,0.000296217,8,8,0
1,0,1,1,72,1,1,2,0,0,0,0,0,0,2,1,3,20.7,1482.3,27,7.301350215,8,0.000674627,0,0,0
0,0,1,0,2,1,1,0,1,2,1,2,1,2,0,1,3,64.2,143.65,27,4.967379785,0,0.006961364,1,8,0
1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,3,20.65,38.7,27,3.6558396,8,0.025839793,0,0,1
0,0,0,0,47,1,2,1,1,2,2,1,2,2,1,1,2,103.1,4889.3,8,8.494804423,1,0.000204528,1,1,0
1,0,1,1,57,1,1,2,0,0,0,0,0,0,2,0,0,19.5,1167.6,0,7.062705639,8,0.000856458,0,0,0
1,0,0,0,3,1,1,1,1,2,1,1,2,2,0,0,2,95.4,293.15,8,5.680684423,1,0.003411223,1,1,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,1,8.997938917,1,0.000123664,8,8,0
0,0,0,0,36,1,1,0,2,1,2,2,2,2,0,1,1,79.2,2854.95,1,7.956809609,0,0.000350269,8,8,0
1,0,0,0,7,1,1,1,1,1,1,1,1,2,0,1,2,79.3,523.15,8,6.25986823,1,0.001911498,1,1,1
1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,2,75.1,75.1,8,4.318820559,1,0.013315579,1,1,1
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,1,8.982931487,1,0.000125534,8,8,0
0,0,0,0,2,1,1,0,1,1,1,1,1,1,0,0,3,45.85,81,27,4.394449155,0,0.012345679,1,1,1
0,0,0,0,17,1,2,1,2,2,2,2,2,1,0,1,0,106.65,1672.1,0,7.4218356,1,0.00059805,8,8,0
1,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,1,19.1,1372.45,1,7.224352743,8,0.000728624,0,0,0
1,1,0,0,32,1,1,1,1,1,1,1,2,2,0,0,2,90.95,2897.95,8,7.971758869,1,0.000345072,1,1,0
1,0,1,1,70,1,1,0,2,2,2,2,1,2,1,0,1,74.1,5222.3,1,8.560693197,0,0.000191487,8,8,0
0,0,1,1,56,0,0,0,2,2,1,2,2,1,1,1,3,52,2884.9,27,7.967245516,0,0.000346632,8,8,0
1,0,0,0,16,1,1,1,1,2,2,1,1,2,0,1,1,93.2,1573.7,1,7.361184814,1,0.000635445,1,1,1
1,0,0,0,26,1,2,1,1,1,1,1,1,1,0,1,0,74.95,1834.95,0,7.514772512,1,0.000544974,1,1,1
0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,2,19.25,112.3,8,4.721173862,8,0.00890472,0,0,1
0,0,1,0,17,1,2,1,2,2,2,1,1,1,0,0,1,90.2,1454.15,1,7.282176816,1,0.000687687,8,1,1
1,1,0,0,15,1,1,1,1,2,1,1,1,1,0,1,1,75.3,1147.45,1,7.045297368,1,0.000871498,1,1,1
0,0,0,0,4,1,2,1,2,1,1,1,1,1,0,1,2,80.1,336.15,8,5.817557489,1,0.002974862,8,1,0
0,0,1,0,18,1,1,0,1,1,1,1,1,1,0,1,0,44.35,768.05,0,6.643854835,0,0.001301999,1,1,0
1,0,0,0,9,1,2,1,1,1,1,1,1,1,0,1,2,76.85,663.55,8,6.497604209,1,0.001507045,1,1,0
1,1,0,0,14,1,2,1,1,1,2,1,1,1,0,1,0,80.35,1058.1,0,6.964230126,1,0.00094509,1,1,0
0,0,1,1,47,1,2,1,1,1,2,2,2,2,0,1,0,107.35,5118.95,0,8.540704619,1,0.000195353,1,8,1
1,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,1,9.003020956,1,0.000123038,8,8,1
0,1,1,0,1,1,2,1,1,1,1,1,2,1,0,1,2,86.05,86.05,8,4.454928523,1,0.01162115,1,1,1
1,0,1,0,70,0,0,0,1,2,2,2,2,2,2,0,0,57.8,4039.3,0,8.303826689,0,0.000247568,1,8,0
0,0,1,1,70,1,2,1,2,2,1,1,2,1,0,1,1,97.55,6669.05,1,8.8052327,1,0.000149946,8,1,0
0,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,7804.15,0,8.962410922,1,0.000128137,8,8,1
1,0,1,0,72,1,2,1,1,2,2,2,2,2,1,1,2,109.25,8109.8,8,9.000828486,1,0.000123308,1,8,1
0,0,0,0,41,1,2,1,1,2,2,1,2,2,0,1,2,104.7,4346.4,8,8.377103195,1,0.000230075,1,1,1
0,0,0,0,6,1,1,0,1,1,1,2,1,1,0,1,1,49.5,312.7,1,5.745244264,0,0.003197953,1,8,0
0,0,1,1,48,1,2,2,0,0,0,0,0,0,2,0,0,26.3,1245.05,0,7.126930969,8,0.000803181,0,0,0
1,0,0,0,46,1,2,1,1,2,2,1,1,2,1,1,2,94.15,4408.45,8,8.391278433,1,0.000226837,1,1,0
1,0,0,0,2,1,1,1,1,1,1,1,2,1,0,1,2,80.65,144.15,8,4.970854424,1,0.006937218,1,1,1
1,0,0,0,20,1,2,1,2,1,1,1,2,1,0,1,0,89.1,1879.25,0,7.53862804,1,0.000532127,8,1,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,19.2,19.2,8,2.954910279,8,0.052083333,0,0,0
1,0,1,1,56,1,2,0,2,1,2,1,1,2,1,1,0,68.75,3808,0,8.244859396,0,0.000262605,8,1,0
0,0,0,1,66,1,1,0,1,2,2,2,2,2,2,1,1,79.5,5196.1,1,8.555663623,0,0.000192452,1,8,0
1,0,0,0,8,1,2,0,2,1,1,2,1,2,0,0,2,71.15,563.65,8,6.334433491,0,0.001774151,8,8,1
0,0,1,1,41,1,1,0,2,2,2,1,1,1,1,1,0,60.3,2511.3,0,7.828555826,0,0.0003982,8,1,0
0,1,1,0,47,1,2,1,1,1,2,1,2,2,0,1,2,100.05,4871.05,8,8.491064799,1,0.000205295,1,1,1
0,0,1,0,49,1,2,0,2,1,2,2,2,2,1,0,2,84.35,4059.35,8,8.308778141,0,0.000246345,8,8,1
1,0,0,1,11,0,0,0,2,1,1,2,1,1,1,1,3,36.05,402.6,27,5.997943513,0,0.002483855,8,8,0
0,0,1,1,25,1,1,1,1,1,1,1,2,2,1,1,2,90.4,2178.6,8,7.686437748,1,0.00045901,1,1,1
0,1,1,0,32,1,2,1,1,1,1,1,1,2,0,0,2,85.3,2661.1,8,7.88649485,1,0.000375784,1,1,1
0,1,0,0,67,1,2,2,0,0,0,0,0,0,2,0,1,25.1,1672.15,1,7.421865503,8,0.000598032,0,0,0
1,1,0,0,45,1,2,1,2,2,1,2,2,1,0,1,2,97.05,4385.05,8,8.385956307,1,0.000228048,8,8,0
1,1,1,0,70,1,1,2,0,0,0,0,0,0,2,1,1,19.55,1462.05,1,7.287594839,8,0.000683971,0,0,0
1,0,1,0,53,1,1,2,0,0,0,0,0,0,1,0,0,20.8,1021.8,0,6.929321057,8,0.000978665,0,0,1
0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,3,19.95,147.5,27,4.993828176,8,0.006779661,0,0,0
1,0,1,1,57,1,1,0,2,2,1,1,1,1,1,0,2,53.45,3053,8,8.023879993,0,0.000327547,8,1,0
0,1,1,0,59,1,1,1,2,2,2,1,1,1,1,1,1,82.95,4903.15,1,8.497633135,1,0.000203951,8,1,0
1,0,1,0,1,0,0,0,1,2,1,1,1,1,0,1,2,29.85,29.85,8,3.39618484,0,0.033500838,1,1,0
0,0,0,0,2,1,2,1,1,1,1,1,1,1,0,1,1,73.25,131.05,1,4.87557893,1,0.007630675,1,1,1
1,0,0,0,67,1,2,1,2,2,2,1,2,1,0,1,1,102.95,6886.25,1,8.837281949,1,0.000145217,8,1,1
1,0,1,0,43,1,2,0,1,1,1,2,2,1,1,1,0,64.85,2908.2,0,7.975289612,0,0.000343855,1,8,0
1,0,1,0,35,1,1,0,2,1,1,1,2,1,1,1,0,62.15,2215.45,0,7.703210822,0,0.000451376,8,1,0
0,0,0,0,42,1,2,2,0,0,0,0,0,0,1,0,2,25.05,949.85,8,6.856304077,8,0.001052798,0,0,0
0,0,1,1,71,1,2,1,1,2,1,2,1,1,2,1,2,84.8,6152.4,8,8.724597529,1,0.000162538,1,8,0
0,0,1,1,56,0,0,0,1,2,2,1,1,1,1,1,1,36.1,1971.5,1,7.586549953,0,0.000507228,1,1,0
1,0,0,0,3,1,2,1,1,1,1,1,1,1,0,1,1,75.1,270.7,1,5.601011197,1,0.003694126,1,1,1
0,0,1,1,72,1,2,1,1,2,2,1,2,2,2,1,2,103.4,7372.65,8,8.905532486,1,0.000135636,1,1,1
0,0,0,0,2,1,1,0,1,1,1,1,1,1,0,1,0,46.6,87.9,0,4.476199805,0,0.011376564,1,1,0
1,0,1,1,63,1,1,0,2,2,2,2,2,1,2,0,1,75.55,4707.85,1,8.456986607,0,0.000212411,8,8,0
1,0,0,0,30,1,2,1,2,1,1,2,2,2,0,0,0,106.4,3211.9,0,8.074617941,1,0.000311342,8,8,0
0,0,0,1,1,1,1,0,1,1,2,1,1,1,0,1,2,49.85,49.85,8,3.909018496,0,0.020060181,1,1,0
1,0,1,1,64,0,0,0,1,2,2,2,1,2,2,0,2,49.85,3210.35,8,8.074135244,0,0.000311493,1,8,0
0,0,1,1,63,1,1,2,0,0,0,0,0,0,2,1,3,19.15,1177.05,27,7.070766587,8,0.000849582,0,0,0
1,0,1,1,72,1,2,2,0,0,0,0,0,0,1,1,0,23.3,1623.15,0,7.392123985,8,0.000616086,0,0,0
1,0,1,0,72,1,2,2,0,0,0,0,0,0,2,0,2,24.55,1750.7,8,7.467770987,8,0.0005712,0,0,0
1,0,1,0,52,1,2,1,1,2,1,2,2,2,0,1,1,102.7,5138.1,1,8.54443864,1,0.000194624,1,8,0
1,1,1,1,61,1,2,0,1,1,2,1,2,1,1,1,2,65.2,3965.05,8,8.285273744,0,0.000252204,1,1,0
0,0,0,0,9,1,1,1,1,1,1,2,2,2,0,1,0,95.9,827.45,0,6.718348682,1,0.001208532,1,8,0
0,0,1,1,60,1,2,1,2,1,2,1,2,1,1,1,0,95.4,5812,0,8.667680025,1,0.000172058,8,1,0
0,0,0,0,24,1,1,0,1,1,2,1,1,1,0,1,3,49.7,1167.8,27,7.062876916,0,0.000856311,1,1,0
0,1,0,0,11,1,2,0,2,2,1,1,1,1,0,0,0,60.25,662.95,0,6.496699573,0,0.001508409,8,1,0
1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,71.1,71.1,27,4.264087337,1,0.014064698,1,1,0
0,0,0,0,3,1,2,1,1,1,1,1,1,1,0,0,3,75,209.1,27,5.342812606,1,0.004782401,1,1,1
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,2,43.8,43.8,8,3.779633817,0,0.02283105,1,1,0
0,0,1,1,12,1,1,0,2,1,1,1,1,1,0,1,2,49.2,571.15,8,6.347651872,0,0.001750854,8,1,0
1,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,3,20.7,137.6,27,4.924350925,8,0.007267442,0,0,0
1,0,1,1,24,1,1,2,0,0,0,0,0,0,2,1,1,21.1,490.65,1,6.195731043,8,0.002038113,0,0,0
0,1,0,0,11,1,2,1,1,2,2,2,2,2,0,1,2,111.4,1183.05,8,7.075851129,1,0.000845273,1,8,0
0,0,0,0,16,1,2,1,1,1,1,2,1,2,0,1,1,89.05,1448.6,1,7.278352852,1,0.000690322,1,8,1
0,0,1,1,18,1,1,1,1,1,1,2,1,2,0,1,2,85.6,1601.5,8,7.378695969,1,0.000624415,1,8,0
0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,2,75.45,75.45,8,4.323470185,1,0.01325381,1,1,1
0,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,19.2,1054.75,27,6.961059051,8,0.000948092,0,0,0
1,0,0,0,19,0,0,0,1,1,1,1,2,2,1,1,1,44.85,893.55,1,6.795202293,0,0.001119132,1,1,1
0,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,8,8.788936413,1,0.00015241,8,8,0
1,1,0,0,27,1,2,1,1,2,2,1,1,1,0,1,0,86.45,2401.05,0,7.783661421,1,0.000416484,1,1,0
0,0,0,0,25,1,1,1,1,1,1,1,1,1,0,0,2,69.75,1729.35,8,7.455500894,1,0.000578252,1,1,0
1,0,1,1,72,1,2,1,2,1,2,2,2,2,2,1,0,110.45,8058.85,0,8.994526145,1,0.000124087,8,8,0
0,1,1,0,12,1,2,1,1,2,1,1,2,2,0,1,2,101.35,1218.55,8,7.105416906,1,0.000820647,1,1,1
1,0,0,0,13,1,2,1,2,1,1,1,1,1,0,1,1,80,1029.35,1,6.936682814,1,0.000971487,8,1,0
0,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,7383.7,0,8.907030147,1,0.000135433,8,8,0
0,0,0,0,20,1,1,2,0,0,0,0,0,0,0,0,3,19.4,415.4,27,6.029241911,8,0.002407318,0,0,0
1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,3,24,24,27,3.17805383,8,0.041666667,0,0,0
0,0,0,1,57,1,1,2,0,0,0,0,0,0,2,1,3,19.6,1170.55,27,7.065229003,8,0.000854299,0,0,0
0,0,0,0,72,0,0,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,0,8.403979699,0,0.000223974,8,8,0
1,0,1,0,57,1,2,1,1,2,2,2,2,2,1,1,0,109.4,6252.7,0,8.740768649,1,0.000159931,1,8,0
1,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,3,19.6,55.25,27,4.01186834,8,0.018099548,0,0,0
1,0,0,0,3,1,2,1,1,1,1,1,1,1,0,0,0,74.4,215.8,0,5.374352053,1,0.00463392,1,1,1
1,0,1,1,59,1,2,0,1,1,2,2,2,1,2,1,0,72.1,4194.85,0,8.341612861,0,0.000238388,1,8,0
0,0,0,0,38,1,1,1,1,1,1,1,1,1,0,1,1,69.5,2625.25,1,7.872931409,1,0.000380916,1,1,0
