gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn,sample weights
1.0,0.0,1.0,1.0,55.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,85.5,4713.4,0.0,8.458164794953994,1.0,0.00021216107268638351,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,36.65,1315.0,8.0,7.181591944611865,0.0,0.0007604562737642585,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,104.15,7303.05,8.0,8.89604734809811,1.0,0.00013692909127008577,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.7,342.4,27.0,5.835979644267587,8.0,0.0029205607476635517,0.0,0.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,94.95,178.1,8.0,5.182345190295616,1.0,0.005614823133071308,1.0,1.0,1.0,1.0039081492033508
0.0,1.0,0.0,0.0,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,89.85,1424.95,8.0,7.261892004367864,1.0,0.0007017790097898172,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,78.95,78.95,8.0,4.3688147407016515,1.0,0.012666244458518048,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,59.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,20.2,1192.3,0.0,7.083639493812086,8.0,0.0008387150884844419,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,48.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,69.55,3435.6,27.0,8.14194686189207,0.0,0.00029106997322156245,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,80.15,385.0,8.0,5.953243334287785,1.0,0.0025974025974025974,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,1.0,71.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,71.1,5224.95,27.0,8.561200507409234,0.0,0.000191389391286041,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,99.9,7251.7,0.0,8.888991203120556,1.0,0.00013789869961526263,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,85.2,602.55,27.0,6.401170649473401,1.0,0.0016596133100987471,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,1.0,0.0,37.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,697.65,0.0,6.547717544338216,8.0,0.0014333835017558947,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.45,106.9,27.0,4.671893818030999,8.0,0.009354536950420954,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,48.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.35,1133.7,0.0,7.033241899023553,8.0,0.0008820675663755843,0.0,0.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,46.35,3353.4,1.0,8.117730035503708,0.0,0.00029820480706148984,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.1,223.6,27.0,5.409858741280944,8.0,0.004472271914132379,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,67.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.9,6733.15,1.0,8.814798366627732,1.0,0.00014851889531645665,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,46.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,81.0,3846.35,27.0,8.254879925648291,0.0,0.0002599867406762255,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.2,123.65,27.0,4.817454993967425,8.0,0.008087343307723413,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,56.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,94.45,5124.6,8.0,8.541807752180157,1.0,0.0001951371814385513,1.0,8.0,1.0,1.0039081492033508
1.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,36.5,1032.0,0.0,6.939253946041508,0.0,0.0009689922480620155,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,48.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.05,1171.5,1.0,7.066040257947851,8.0,0.0008536064874093043,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,55.2,55.2,27.0,4.01096295328305,0.0,0.018115942028985508,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.2,20.2,27.0,3.005682604407159,8.0,0.04950495049504951,0.0,0.0,1.0,1.0039081492033508
1.0,1.0,1.0,0.0,63.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,84.0,5329.55,0.0,8.58102208582831,0.0,0.00018763310223189576,8.0,8.0,0.0,0.9986222617178715
0.0,1.0,1.0,0.0,26.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,85.7,2067.0,1.0,7.633853559681768,1.0,0.0004837929366231253,1.0,1.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,33.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,100.6,3270.25,0.0,8.092621713568336,1.0,0.00030578701934102896,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,94.0,181.7,8.0,5.202356975402125,1.0,0.00550357732526142,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,1.0,0.0,61.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,80.8,4860.85,0.0,8.488968598721163,0.0,0.00020572533610376784,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,55.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,58.6,3068.6,8.0,8.028976710511106,0.0,0.00032588150948315193,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,48.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,70.95,3629.2,0.0,8.196767517295473,0.0,0.00027554281935412766,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.55,252.75,27.0,5.532400857900581,8.0,0.003956478733926805,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,47.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,21.3,1041.8,0.0,6.948705265311091,8.0,0.000959877135726627,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,57.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,100.75,5985.0,1.0,8.697011617992073,1.0,0.0001670843776106934,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,55.3,501.2,27.0,6.217005223021913,0.0,0.0019952114924181963,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,68.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,86.45,5762.95,1.0,8.659204775362243,1.0,0.00017352224121326752,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,62.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.85,1253.65,0.0,7.133814575377244,8.0,0.0007976708012603198,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.05,20.05,27.0,2.998229153752578,8.0,0.04987531172069825,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,87.95,522.35,0.0,6.258337861283517,1.0,0.0019144251938355509,1.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,47.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,104.1,5135.15,8.0,8.54386433323105,1.0,0.00019473627839498362,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.9,329.75,0.0,5.798334791597424,8.0,0.003032600454890068,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,44.15,44.15,0.0,3.787592927049969,0.0,0.022650056625141565,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,34.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.45,3414.65,8.0,8.135830277733499,1.0,0.00029285578316957814,1.0,1.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,84.1,5981.65,1.0,8.69645172861827,0.0,0.00016717795257161486,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,86.55,649.65,8.0,6.4764337563287455,1.0,0.0015392903871315324,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,40.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,20.6,827.3,0.0,6.7181673861961375,8.0,0.00120875135984528,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,43.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,2548.55,8.0,7.84327984897159,0.0,0.0003923799807733809,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,79.85,3320.75,0.0,8.107945940012613,0.0,0.00030113679138748774,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,65.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,104.3,6725.3,1.0,8.813631813140486,1.0,0.00014869225164676668,8.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,0.0,64.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.0,1584.8,1.0,7.3682134953843414,8.0,0.0006309944472488642,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,48.55,48.55,27.0,3.882594194737334,0.0,0.02059732234809475,8.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,32.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,601.55,0.0,6.399509657479533,8.0,0.0016623722051367302,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.55,122.9,27.0,4.811371016571989,8.0,0.008136696501220505,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,72.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,79.35,5753.25,0.0,8.657520191507516,0.0,0.00017381480033024812,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,1.0,70.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,64.95,4551.5,0.0,8.423212127945343,0.0,0.00021970778864110734,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,90.1,1612.75,8.0,7.385696075412351,1.0,0.0006200589055960316,1.0,8.0,1.0,0.9959687594831579
0.0,0.0,0.0,0.0,54.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,20.5,1035.7,27.0,6.942832805594834,8.0,0.0009655305590421936,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,45.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,81.3,3541.1,27.0,8.172192692323142,0.0,0.0002823981248764508,8.0,8.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,66.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,108.1,7238.6,0.0,8.887183096515596,1.0,0.0001381482607133976,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,80.25,493.4,27.0,6.201320204095256,0.0,0.0020267531414673696,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,68.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,102.1,7149.35,0.0,8.874776722464663,1.0,0.00013987285557428298,8.0,1.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,55.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.15,5409.75,8.0,8.595958160051891,1.0,0.00018485142566662045,1.0,1.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,69.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,108.4,7318.2,0.0,8.898119675077247,1.0,0.0001366456232406876,1.0,8.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,80.2,146.05,8.0,4.9839490288337505,1.0,0.006846970215679561,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,1.0,0.0,31.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,59.05,1882.8,1.0,7.540515309526987,0.0,0.0005311238580837051,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,71.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,93.25,6669.45,0.0,8.805292676739143,1.0,0.00014993740113502613,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,45.25,85.5,8.0,4.448516375942715,0.0,0.011695906432748537,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,226.55,8.0,5.422965671113147,8.0,0.004414036636504083,0.0,0.0,0.0,0.9986222617178715
1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,29.4,221.9,8.0,5.402226829938548,0.0,0.004506534474988734,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,1.0,72.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,24.05,1709.15,0.0,7.443751449890072,8.0,0.000585086153936167,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,69.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,81.5,5553.25,1.0,8.622138620937731,0.0,0.00018007473101337056,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,49.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,66.15,3199.0,0.0,8.070593539949519,0.0,0.00031259768677711783,1.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,68.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,111.75,7511.3,1.0,8.924163832307626,1.0,0.00013313274666169636,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,71.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.9,1389.35,0.0,7.236591290854368,8.0,0.0007197610393349409,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,51.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,94.65,4812.75,8.0,8.479023925298735,1.0,0.00020778141395252195,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,1.0,61.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.1,1143.8,1.0,7.042111331481216,8.0,0.0008742787200559539,0.0,0.0,0.0,1.0014364970416356
1.0,1.0,1.0,1.0,26.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,105.75,2710.25,8.0,7.904796160541401,1.0,0.00036896965224610275,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,1.0,0.0,65.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,91.85,5940.85,0.0,8.689607499762298,1.0,0.00016832608128466466,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,33.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,90.65,2989.6,8.0,8.002894878171274,1.0,0.0003344929087503345,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,56.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,100.3,5614.45,1.0,8.633098910460427,1.0,0.00017811183642208944,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,105.3,550.6,8.0,6.311008592708507,1.0,0.0018162005085361423,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,46.0,221.7,27.0,5.4013251166222656,0.0,0.004510599909788002,1.0,1.0,1.0,0.9959687594831579
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,74.3,74.3,1.0,4.308110951723713,1.0,0.013458950201884253,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,25.65,440.2,27.0,6.087229169092361,0.0,0.002271694684234439,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,60.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,79.05,4663.4,1.0,8.447500074814892,0.0,0.00021443581935926578,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,38.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,84.1,3187.65,0.0,8.06703924718298,0.0,0.00031371072733832133,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,110.1,1043.3,8.0,6.950144045473924,1.0,0.0009584970765839165,8.0,8.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,86.25,181.65,8.0,5.202081758667211,1.0,0.005505092210294522,8.0,8.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,68.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,83.65,5733.4,0.0,8.654064001972808,1.0,0.00017441657655143546,1.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,50.15,762.25,8.0,6.636274585868364,0.0,0.0013119055428009183,8.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,73.55,145.4,0.0,4.979488565099419,1.0,0.0068775790921595595,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,64.85,950.75,27.0,6.857251146808369,0.0,0.001051801209571391,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,76.65,1313.55,8.0,7.180488674636343,1.0,0.0007612957253245023,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,41.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,89.55,3729.75,8.0,8.224096486262958,1.0,0.0002681144848850459,1.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,78.9,2384.15,8.0,7.776597945668981,1.0,0.0004194366965165782,1.0,1.0,1.0,0.9959687594831579
1.0,1.0,1.0,0.0,72.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,73.45,5329.0,1.0,8.580918882296782,0.0,0.00018765246762994934,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,56.0,764.55,8.0,6.63928742545416,0.0,0.0013079589300895953,8.0,1.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.65,19.65,27.0,2.9780773383152703,8.0,0.050890585241730284,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,69.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,99.5,6841.45,0.0,8.830754976454344,1.0,0.00014616784453588054,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,60.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,109.45,6572.85,0.0,8.790702807373332,1.0,0.00015214100428276927,8.0,8.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,89.7,1047.7,0.0,6.95435256435892,1.0,0.0009544716999140975,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,1.0,1.0,39.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,80.0,3182.95,1.0,8.065563718707567,0.0,0.0003141739581206114,8.0,8.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,84.05,134.05,8.0,4.898212864681969,1.0,0.007459903021260723,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,83.2,2032.3,0.0,7.616923435596261,1.0,0.0004920533385819023,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,95.65,167.3,8.0,5.119788607992779,1.0,0.005977286312014345,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,56.3,2780.6,1.0,7.930422010735443,0.0,0.00035963461123498527,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,64.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,102.45,6654.1,1.0,8.802988485019748,1.0,0.00015028328399032173,1.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,46.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.95,907.05,8.0,6.810197575387331,8.0,0.0011024750565018467,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,101.35,1553.95,8.0,7.3485553553777905,1.0,0.0006435213488207471,1.0,8.0,1.0,1.0039081492033508
